class,class size,val size,val correct,val percentage
001.Black_footed_Albatross,60,6,6,100.0
002.Laysan_Albatross,60,6,4,66.66666666666666
003.Sooty_Albatross,58,6,5,83.33333333333334
004.Groove_billed_Ani,60,6,4,66.66666666666666
005.Crested_Auklet,44,5,4,80.0
006.Least_Auklet,41,5,3,60.0
007.Parakeet_Auklet,53,6,6,100.0
008.Rhinoceros_Auklet,48,5,4,80.0
009.Brewer_Blackbird,59,6,5,83.33333333333334
010.Red_winged_Blackbird,60,6,4,66.66666666666666
011.Rusty_Blackbird,60,6,3,50.0
012.Yellow_headed_Blackbird,56,6,6,100.0
013.Bobolink,60,6,4,66.66666666666666
014.Indigo_Bunting,60,6,6,100.0
015.Lazuli_Bunting,58,6,3,50.0
016.Painted_Bunting,58,6,5,83.33333333333334
017.Cardinal,57,6,5,83.33333333333334
018.Spotted_Catbird,45,5,5,100.0
019.Gray_Catbird,59,6,6,100.0
020.Yellow_breasted_Chat,59,6,5,83.33333333333334
021.Eastern_Towhee,60,6,6,100.0
022.Chuck_will_Widow,56,6,4,66.66666666666666
023.Brandt_Cormorant,59,6,2,33.33333333333333
024.Red_faced_Cormorant,52,6,4,66.66666666666666
025.Pelagic_Cormorant,60,6,4,66.66666666666666
026.Bronzed_Cowbird,60,6,5,83.33333333333334
027.Shiny_Cowbird,60,6,0,0.0
028.Brown_Creeper,59,6,6,100.0
029.American_Crow,60,6,4,66.66666666666666
030.Fish_Crow,60,6,2,33.33333333333333
031.Black_billed_Cuckoo,60,6,6,100.0
032.Mangrove_Cuckoo,53,6,5,83.33333333333334
033.Yellow_billed_Cuckoo,59,6,4,66.66666666666666
034.Gray_crowned_Rosy_Finch,59,6,4,66.66666666666666
035.Purple_Finch,60,6,6,100.0
036.Northern_Flicker,60,6,5,83.33333333333334
037.Acadian_Flycatcher,59,6,3,50.0
038.Great_Crested_Flycatcher,60,6,3,50.0
039.Least_Flycatcher,59,6,2,33.33333333333333
040.Olive_sided_Flycatcher,60,6,4,66.66666666666666
041.Scissor_tailed_Flycatcher,60,6,5,83.33333333333334
042.Vermilion_Flycatcher,60,6,5,83.33333333333334
043.Yellow_bellied_Flycatcher,59,6,2,33.33333333333333
044.Frigatebird,60,6,6,100.0
045.Northern_Fulmar,60,6,4,66.66666666666666
046.Gadwall,60,6,5,83.33333333333334
047.American_Goldfinch,60,6,5,83.33333333333334
048.European_Goldfinch,60,6,5,83.33333333333334
049.Boat_tailed_Grackle,60,6,2,33.33333333333333
050.Eared_Grebe,60,6,3,50.0
051.Horned_Grebe,60,6,5,83.33333333333334
052.Pied_billed_Grebe,60,6,5,83.33333333333334
053.Western_Grebe,60,6,6,100.0
054.Blue_Grosbeak,60,6,4,66.66666666666666
055.Evening_Grosbeak,60,6,5,83.33333333333334
056.Pine_Grosbeak,60,6,4,66.66666666666666
057.Rose_breasted_Grosbeak,60,6,5,83.33333333333334
058.Pigeon_Guillemot,58,6,6,100.0
059.California_Gull,60,6,2,33.33333333333333
060.Glaucous_winged_Gull,59,6,1,16.666666666666664
061.Heermann_Gull,60,6,5,83.33333333333334
062.Herring_Gull,60,6,1,16.666666666666664
063.Ivory_Gull,60,6,5,83.33333333333334
064.Ring_billed_Gull,60,6,4,66.66666666666666
065.Slaty_backed_Gull,50,5,0,0.0
