class,class size,val size,val correct,val percentage
115.Brewer_Sparrow,177,59,53,89.83050847457628
116.Chipping_Sparrow,180,60,52,86.66666666666667
117.Clay_colored_Sparrow,177,59,55,93.22033898305084
118.House_Sparrow,180,60,59,98.33333333333333
119.Field_Sparrow,177,59,48,81.35593220338984
120.Fox_Sparrow,180,60,58,96.66666666666667
121.Grasshopper_Sparrow,180,60,55,91.66666666666666
122.Harris_Sparrow,180,60,59,98.33333333333333
123.Henslow_Sparrow,180,60,55,91.66666666666666
124.Le_Conte_Sparrow,177,59,52,88.13559322033898
125.Lincoln_Sparrow,177,59,55,93.22033898305084
126.Nelson_Sharp_tailed_Sparrow,177,59,52,88.13559322033898
127.Savannah_Sparrow,180,60,54,90.0
128.Seaside_Sparrow,180,60,53,88.33333333333333
129.Song_Sparrow,180,60,55,91.66666666666666
130.Tree_Sparrow,180,60,56,93.33333333333333
131.Vesper_Sparrow,180,60,51,85.0
132.White_crowned_Sparrow,180,60,60,100.0
133.White_throated_Sparrow,180,60,55,91.66666666666666
134.Cape_Glossy_Starling,180,60,58,96.66666666666667
135.Bank_Swallow,177,59,50,84.7457627118644
136.Barn_Swallow,180,60,57,95.0
137.Cliff_Swallow,180,60,56,93.33333333333333
138.Tree_Swallow,180,60,57,95.0
139.Scarlet_Tanager,180,60,58,96.66666666666667
140.Summer_Tanager,180,60,59,98.33333333333333
141.Artic_Tern,174,58,58,100.0
142.Black_Tern,180,60,59,98.33333333333333
143.Caspian_Tern,180,60,58,96.66666666666667
144.Common_Tern,180,60,54,90.0
145.Elegant_Tern,180,60,58,96.66666666666667
146.Forsters_Tern,180,60,58,96.66666666666667
147.Least_Tern,180,60,59,98.33333333333333
148.Green_tailed_Towhee,180,60,57,95.0
149.Brown_Thrasher,177,59,57,96.61016949152543
150.Sage_Thrasher,180,60,58,96.66666666666667
151.Black_capped_Vireo,153,51,50,98.0392156862745
152.Blue_headed_Vireo,180,60,53,88.33333333333333
153.Philadelphia_Vireo,177,59,50,84.7457627118644
154.Red_eyed_Vireo,180,60,54,90.0
155.Warbling_Vireo,180,60,56,93.33333333333333
156.White_eyed_Vireo,180,60,54,90.0
157.Yellow_throated_Vireo,177,59,51,86.4406779661017
158.Bay_breasted_Warbler,180,60,56,93.33333333333333
159.Black_and_white_Warbler,180,60,60,100.0
160.Black_throated_Blue_Warbler,177,59,56,94.91525423728814
161.Blue_winged_Warbler,180,60,56,93.33333333333333
162.Canada_Warbler,180,60,55,91.66666666666666
163.Cape_May_Warbler,180,60,58,96.66666666666667
164.Cerulean_Warbler,180,60,59,98.33333333333333
165.Chestnut_sided_Warbler,180,60,56,93.33333333333333
166.Golden_winged_Warbler,177,59,55,93.22033898305084
167.Hooded_Warbler,180,60,47,78.33333333333333
168.Kentucky_Warbler,177,59,58,98.30508474576271
169.Magnolia_Warbler,177,59,50,84.7457627118644
170.Mourning_Warbler,180,60,58,96.66666666666667
171.Myrtle_Warbler,180,60,53,88.33333333333333
172.Nashville_Warbler,180,60,53,88.33333333333333
173.Orange_crowned_Warbler,180,60,54,90.0
174.Palm_Warbler,180,60,50,83.33333333333334
175.Pine_Warbler,180,60,55,91.66666666666666
176.Prairie_Warbler,180,60,57,95.0
177.Prothonotary_Warbler,180,60,58,96.66666666666667
178.Swainson_Warbler,168,56,54,96.42857142857143
179.Tennessee_Warbler,177,59,44,74.57627118644068
180.Wilson_Warbler,180,60,54,90.0
181.Worm_eating_Warbler,177,59,57,96.61016949152543
182.Yellow_Warbler,180,60,57,95.0
183.Northern_Waterthrush,180,60,56,93.33333333333333
184.Louisiana_Waterthrush,180,60,57,95.0
185.Bohemian_Waxwing,180,60,59,98.33333333333333
186.Cedar_Waxwing,180,60,59,98.33333333333333
187.American_Three_toed_Woodpecker,150,50,50,100.0
188.Pileated_Woodpecker,180,60,60,100.0
189.Red_bellied_Woodpecker,180,60,60,100.0
190.Red_cockaded_Woodpecker,174,58,58,100.0
191.Red_headed_Woodpecker,180,60,58,96.66666666666667
192.Downy_Woodpecker,180,60,60,100.0
193.Bewick_Wren,180,60,55,91.66666666666666
194.Cactus_Wren,180,60,59,98.33333333333333
195.Carolina_Wren,180,60,58,96.66666666666667
196.House_Wren,177,59,54,91.52542372881356
197.Marsh_Wren,180,60,56,93.33333333333333
198.Rock_Wren,180,60,58,96.66666666666667
199.Winter_Wren,180,60,58,96.66666666666667
200.Common_Yellowthroat,180,60,58,96.66666666666667
,,,,95.13930360396645

training accuracy,95.08822560310364
validation accuracy,95.08822560310364
